battery_id,discharge_cycle_index,capacity_Ah,ambient_temperature_C,voltage_mean,voltage_min,voltage_max,current_mean,current_min,temperature_mean,temperature_max,discharge_duration_s,SoH_pct,SoH_pred,physics_SoH_pred,lower80,upper80,coulomb_counting_soc_pct,lower80_before,upper80_before,lower80_after,upper80_after
B0005,11,1.8246195526864504,24,3.549292319740949,2.472448301852732,4.188916055911241,-1.863380178294828,-2.0160713863396573,32.15709350345252,38.54143406601644,3530.25,91.23097763432251,91.65807,91.95923856634803,91.47443728380244,91.84170271619756,8.64,91.47443728380244,91.84170271619755,91.12003473412885,92.19610526587114
B0005,12,1.814201935767392,24,3.559759220648976,2.64956413267546,4.189876247266316,-1.872968810287894,-2.016851865845563,32.36407129853099,38.52197451768004,3491.016,90.71009678836958,90.75078,91.8255882633654,90.56714728380246,90.93441271619756,9.19,90.56714728380246,90.93441271619756,90.21274473412886,91.28881526587115
B0005,13,1.8137521577549047,24,3.558081969139198,2.5724981777366227,4.189286794768804,-1.8826095043160835,-2.016393908986775,32.3181954403762,38.582485834057856,3470.281,90.68760788774529,90.71861,91.69218094104714,90.53497728380243,90.90224271619756,9.26,90.53497728380245,90.90224271619755,90.18057473412885,91.25664526587114
B0005,14,1.8134404914735824,24,3.555692244172496,2.5249886697730286,4.188837765892728,-1.882536787636365,-2.0158117255163046,32.15709029211502,38.52029413487392,3470.0,90.67202457367912,90.6186,91.5590161576464,90.43496728380244,90.80223271619757,9.27,90.43496728380245,90.80223271619755,90.08056473412886,91.15663526587115
B0005,15,1.8025980036306504,24,3.562746818017503,2.694621861688723,4.189110301768517,-1.8817935155260213,-2.0193509920362724,32.04407000314609,38.21358592965045,3450.297,90.12990018153252,90.273186,91.42609347221943,90.08955328380245,90.45681871619756,9.82,90.08955328380245,90.45681871619755,89.73515073412885,90.81122126587114
B0005,16,1.80210690024615,24,3.5614521756489204,2.64010141737067,4.18921207304098,-1.8921861285036712,-2.0164420273602586,31.93159367491153,38.1983618706913,3429.407,90.10534501230752,90.20304,91.2934124446241,90.01940728380245,90.38667271619757,9.87,90.01940728380245,90.38667271619755,89.66500473412886,90.74107526587115
B0005,17,1.802579500826209,24,3.5603420474985823,2.573903509838096,4.188899969428112,-1.9027629207037409,-2.016465255161054,31.941655359029298,38.31926916027133,3409.484,90.12897504131044,90.19891,91.1609726355185,90.01527728380245,90.38254271619756,9.9,90.01527728380245,90.38254271619755,89.66087473412885,90.73694526587114
B0005,18,1.8030683142834096,24,3.5591189041401865,2.4942396831720126,4.188779799856791,-1.913347060582244,-2.0181069603406625,31.965008645476725,38.4787542519308,3390.422,90.15341571417048,90.18031,91.02877360635944,89.99667728380246,90.36394271619756,9.9,89.99667728380246,90.36394271619756,89.64227473412886,90.71834526587115
B0005,19,1.802777624719604,24,3.557886771846508,2.4556793246645583,4.189272591516219,-1.9131602105481536,-2.0170254305215485,31.966241678512723,38.54659017774874,3390.281,90.1388812359802,90.47023,90.89681491940104,90.28659728380244,90.65386271619757,9.91,90.28659728380245,90.65386271619755,89.93219473412886,91.00826526587115
B0005,20,1.8470259949329195,24,3.5520375235511907,2.632142800798914,4.187614060563439,-1.8553455745575973,-2.01684718332263,32.37143341978575,38.44749852224995,3591.734,92.35129974664596,92.09616,90.76509613769322,91.91252728380243,92.27979271619756,7.45,91.91252728380245,92.27979271619755,91.55812473412885,92.63419526587114
B0005,21,1.847417311283644,24,3.5525668436897124,2.5027764692056795,4.187628781108399,-1.8746995273150973,-2.016190951623346,32.70024990461686,38.992275791716615,3552.297,92.3708655641822,92.29419,90.63361682508034,92.11055728380244,92.47782271619757,7.51,92.11055728380245,92.47782271619755,91.75615473412886,92.83222526587114
B0005,22,1.8361774213478947,24,3.556794038327039,2.617507742871704,4.187447226312926,-1.873827212788385,-2.016760348146938,32.32266411829938,38.51424197364312,3531.578,91.80887106739472,91.722664,90.50237654619968,91.53903128380244,91.90629671619756,8.09,91.53903128380244,91.90629671619755,91.18462873412885,92.26069926587114
B0005,23,1.825780747577624,24,3.5614100044534203,2.694074478000972,4.187344026387161,-1.883193546754683,-2.0160230713598764,31.98795810666763,38.165816144899125,3492.907,91.2890373788812,91.186745,90.37137486647998,91.00311228380244,91.37037771619757,8.64,91.00311228380245,91.37037771619755,90.64870973412886,91.72478026587115
B0005,24,1.8251136435078368,24,3.556610794781798,2.6237674644021887,4.187438187636325,-1.873239184822504,-2.01719076462715,31.894456524691385,38.16526203587147,3511.594,91.25568217539184,91.43199,90.24061135214012,91.24835728380243,91.61562271619756,8.64,91.24835728380245,91.61562271619755,90.89395473412885,91.97002526587114
B0005,25,1.825581504220376,24,3.5586742170266272,2.5010798299873738,4.18774138117799,-1.9139593751505897,-2.016114862565665,31.78039681801023,38.27549578575718,3431.9370000000054,91.2790752110188,91.196976,90.11008557018756,91.01334328380246,91.38060871619756,8.77,91.01334328380246,91.38060871619756,90.65894073412886,91.73501126587115
B0005,26,1.814031127508391,24,3.564103182686905,2.68499881852498,4.188261122540052,-1.9030532722310995,-2.016863630474281,31.688747146342205,37.98216079918311,3431.125,90.70155637541951,90.65418,89.97979708841697,90.47054728380245,90.83781271619756,9.31,90.47054728380245,90.83781271619755,90.11614473412885,91.19221526587114
B0005,27,1.8147691941158937,24,3.559588063594272,2.547109116468133,4.187338767288234,-1.913459074224792,-2.024643671910137,31.59674799256916,38.11100191887773,3412.406,90.7384597057947,90.76391,89.84974547540881,90.58027728380245,90.94754271619756,9.31,90.58027728380245,90.94754271619755,90.22587473412885,91.30194526587114
B0005,28,1.813969388710352,24,3.556833231052199,2.471314764334132,4.187560306288175,-1.913620909902553,-2.017291134571006,31.56558649878708,38.18831137948753,3410.688,90.6984694355176,90.86502,89.7199303005278,90.68138728380244,91.04865271619757,9.35,90.68138728380245,91.04865271619755,90.32698473412886,91.40305526587115
B0005,29,1.802765665167823,24,3.5624410850948944,2.6613903306108773,4.18805176248713,-1.902581974571906,-2.01713712589233,31.59124667045208,37.99854111908584,3410.718,90.13828325839116,90.24751,89.59035113392166,90.06387728380246,90.43114271619756,9.87,90.06387728380246,90.43114271619756,89.70947473412886,90.78554526587115
B0005,30,1.804077040117352,24,3.5591407106855666,2.541762355407921,4.187667484260542,-1.9130621638638965,-2.015946028510057,31.603485399391182,38.194201649765226,3392.719,90.2038520058676,90.35383,89.46100754651954,90.17019728380244,90.53746271619757,9.85,90.17019728380245,90.53746271619755,89.81579473412886,90.89186526587115
B0005,31,1.8518025516704488,24,3.5573161327793144,2.628919415830567,4.2010701773378685,-1.920618117118412,-2.0167372379007014,31.91556385491565,38.45796400011448,3470.672,92.59012758352245,92.10325,89.33189911003065,91.91961728380244,92.28688271619755,7.42,91.91961728380245,92.28688271619755,91.56521473412886,92.64128526587115
B0005,32,1.8307038456739428,24,3.561870782772737,2.6312552691827045,4.1996223345495824,-1.9298830859597569,-2.0183057226929555,32.081128118597164,38.49126351534004,3414.109,91.53519228369714,91.52684,89.20302539694288,91.34320728380246,91.71047271619756,8.49,91.34320728380246,91.71047271619756,90.98880473412886,92.06487526587115
B0005,33,1.8199041089501269,24,3.5617586337260088,2.654880745360911,4.199853323702163,-1.929300528480541,-2.016579511976592,31.849792632896243,38.31473393357882,3395.219,90.99520544750634,90.9335,89.07438598052131,90.74986728380244,91.11713271619756,9.02,90.74986728380244,91.11713271619755,90.39546473412885,91.47153526587114
B0005,34,1.809307963702852,24,3.5597307651083123,2.6749688422803803,4.199103467081427,-1.923330987770314,-2.0193879194408373,31.465690433362017,37.861934640176806,3386.0,90.4653981851426,90.427765,88.94598043480691,90.24413228380244,90.61139771619754,9.55,90.24413228380244,90.61139771619754,89.88972973412885,90.96580026587114
B0005,35,1.80460990458052,24,3.5575937553540915,2.6159705726789904,4.199998536865001,-1.9284469980320087,-2.015814483813837,31.40934895665031,37.90665575786083,3368.187,90.230495229026,90.207756,88.817808334615,90.02412328380245,90.39138871619755,9.79,90.02412328380245,90.39138871619755,89.66972073412886,90.74579126587115
B0005,36,1.7993770651972192,24,3.5597237883937995,2.658447162110498,4.19967522099872,-1.9231439161693824,-2.019901495893039,31.90224747551808,38.34003238560517,3368.266,89.96885325986096,90.012535,88.68986925553386,89.82890228380245,90.19616771619756,10.03,89.82890228380245,90.19616771619755,89.47449973412886,90.55057026587114
B0005,37,1.7884432335370462,24,3.559061771422033,2.697942608427116,4.1991847248803165,-1.917014964043808,-2.016522387288751,31.649024294808623,38.0745950590744,3358.719,89.42216167685231,89.271904,88.56216277392348,89.08827128380246,89.45553671619756,10.57,89.08827128380246,89.45553671619756,88.73386873412886,89.80993926587115
B0005,38,1.7829230484252725,24,3.557015527748059,2.6617272246516333,4.200012480335,-1.922048805055383,-2.017112121704317,31.48874626238971,38.07252758016199,3339.5,89.14615242126361,89.114265,88.43468846691394,88.93063228380245,89.29789771619755,10.85,88.93063228380245,89.29789771619755,88.57622973412886,89.65230026587115
B0005,39,1.7730337158018288,24,3.5562481933590964,2.699288287625812,4.1992373656547874,-1.916230282154988,-2.018009988339822,31.329995610092634,37.80133585100446,3331.265,88.65168579009143,88.776566,88.30744591240418,88.59293328380245,88.96019871619755,11.34,88.59293328380245,88.96019871619755,88.23853073412886,89.31460126587115
B0005,40,1.773037755078937,24,3.5532756526091784,2.612793240883853,4.199395781118708,-1.9220800182578983,-2.017724236336294,31.569551201845574,38.39873985476869,3321.188,88.65188775394685,88.65335,88.18043468906046,88.46971728380245,88.83698271619755,11.34,88.46971728380245,88.83698271619755,88.11531473412886,89.19138526587115
B0005,41,1.7678721106662054,24,3.556266431640255,2.6637064901468075,4.199578698026071,-1.916241789031196,-2.016792488625222,32.111426258867944,38.74929237918251,3321.844,88.39360553331026,88.45588,88.05365437631511,88.27224728380244,88.63951271619754,11.59,88.27224728380244,88.63951271619754,87.91784473412885,88.99391526587114
B0005,42,1.762315070409309,24,3.5563095420140822,2.6668454289754746,4.199546957512695,-1.915880982351776,-2.017255132631586,32.271676011112376,38.87275464755104,3311.828,88.11575352046543,88.094574,87.92710455436502,87.91094128380244,88.27820671619754,11.87,87.91094128380244,88.27820671619754,87.55653873412885,88.63260926587114
B0005,43,1.7676172924938447,24,3.558950851054106,2.684431051981017,4.194091469340824,-1.911440626575304,-2.0159457514475405,31.84229165967865,38.503541429116005,3327.391,88.38086462469224,88.33871,87.80078480417033,88.15507728380246,88.52234271619756,11.67,88.15507728380246,88.52234271619756,87.80067473412886,88.87674526587115
B0005,44,1.762668359743147,24,3.5534418211598053,2.645224362345869,4.200715235801255,-1.915816699754416,-2.021877555086194,31.759815453754253,38.27009094548294,3312.078,88.13341798715734,88.216515,87.67469470745299,88.03288228380245,88.40014771619755,11.87,88.03288228380245,88.40014771619755,87.67847973412886,88.75455026587115
B0005,45,1.7517304870664143,24,3.5510121537420285,2.6603527244917,4.1990980807180325,-1.9151304155635367,-2.0169903181968984,31.41911167391793,38.11684755251712,3293.172,87.58652435332071,87.47861,87.54883384669536,87.29497728380245,87.66224271619755,12.4,87.29497728380245,87.66224271619755,86.94057473412886,88.01664526587115
B0005,46,1.7418496047960008,24,3.551317608213948,2.6926849789916263,4.199398534411534,-1.914848578439364,-2.016185456554963,31.331626572312267,38.04152715355532,3275.328,87.09248023980004,87.03941,87.42320180513894,86.85577728380245,87.22304271619755,12.89,86.85577728380245,87.22304271619755,86.50137473412886,87.57744526587115
B0005,47,1.7360913511847138,24,3.549003180550162,2.670544734728978,4.199122915612965,-1.9144128654409127,-2.0170647431651068,31.35934131425137,38.17980302242767,3265.016,86.8045675592357,86.88301,87.29779816678285,86.69937728380245,87.06664271619755,13.19,86.69937728380245,87.06664271619755,86.34497473412885,87.42104526587114
B0005,48,1.7936240148573608,24,3.559764834095517,2.605158060541757,4.190409478081396,-1.9388813849818085,-2.0168134548386294,34.31088483888259,40.71218198711114,3328.937,89.68120074286804,89.62604,87.17262251638253,89.44240728380245,89.80967271619755,10.36,89.44240728380245,89.80967271619755,89.08800473412886,90.16407526587115
B0005,49,1.7831890223273277,24,3.5623454342368555,2.672012007453096,4.199933846791869,-1.927509725704535,-2.0165540953857675,33.43585640373788,39.88526123315293,3329.266,89.15945111636637,89.188065,87.04767443944833,89.00443228380244,89.37169771619754,10.87,89.00443228380244,89.37169771619754,88.65002973412885,89.72610026587114
B0005,50,1.7673642076278957,24,3.558336657621618,2.674271233724938,4.199365021329158,-1.9267185977839405,-2.022483480851903,32.66698125020078,39.18287352945846,3301.579,88.36821038139479,88.31691,86.92295352224419,88.13327728380244,88.50054271619754,11.65,88.13327728380244,88.50054271619754,87.77887473412885,88.85494526587114
B0005,51,1.7570177850353066,24,3.554013138622869,2.6309416727017187,4.19902365945384,-1.9261308349663744,-2.016804145903712,32.28423408691397,38.95156480403077,3283.563,87.85088925176532,88.036835,86.79845935178622,87.85320228380245,88.22046771619755,12.16,87.85320228380245,88.22046771619755,87.49879973412885,88.57487026587114
B0005,52,1.7468706179837907,24,3.552376095886298,2.6629725743154204,4.199432142144215,-1.9202346781375208,-2.0172800396238526,32.00739178780946,38.607510759873634,3275.125,87.34353089918953,87.294235,86.67419151584134,87.11060228380245,87.47786771619755,12.65,87.11060228380245,87.47786771619755,86.75619973412886,87.83227026587114
B0005,53,1.7417172507457144,24,3.549618661283733,2.612942119873717,4.199640922827531,-1.9201011498853635,-2.0159193745006387,32.06387071886056,38.920359903369054,3265.656,87.08586253728572,87.21521,86.55014960292596,87.03157728380245,87.39884271619755,12.91,87.03157728380245,87.39884271619755,86.67717473412885,87.75324526587114
B0005,54,1.7364225056478186,24,3.54938103086703,2.615719844266148,4.199305653118061,-1.9144278105456467,-2.020605919573001,32.43754560319043,39.23273115358871,3266.093,86.82112528239094,86.65837,86.42633320230449,86.47473728380245,86.84200271619756,13.16,86.47473728380245,86.84200271619756,86.12033473412886,87.19640526587115
B0005,55,1.7263217239235826,24,3.547211868041896,2.6287695472774453,4.198949734540481,-1.908340706503589,-2.017554048083073,32.16809876635083,38.9649270684008,3257.594,86.31608619617913,86.39987,86.3027419039882,86.21623728380246,86.58350271619756,13.66,86.21623728380246,86.58350271619756,85.86183473412886,86.93790526587115
B0005,56,1.7158065389330133,24,3.5467052098640246,2.6655106679421823,4.19834220599025,-1.902207182631691,-2.016416703030436,32.05752645824972,38.83927283461771,3248.593,85.79032694665067,85.82052,86.17937529873362,85.63688728380245,86.00415271619755,14.17,85.63688728380245,86.00415271619755,85.28248473412886,86.35855526587115
B0005,57,1.710533351135192,24,3.544629653883431,2.650495153350403,4.198995776266302,-1.9020484449938715,-2.0170229987437884,31.97592092807272,38.82796377704433,3238.766,85.52666755675959,85.36678,86.05623297804136,85.18314728380246,85.55041271619756,14.44,85.18314728380246,85.55041271619756,84.82874473412886,85.90481526587115
B0005,58,1.706014499648521,24,3.5436291614253204,2.643236235233877,4.19916986492694,-1.8964907679062355,-2.016783933430818,32.21689335291319,39.14007944734004,3240.14,85.30072498242605,85.210304,85.93331453415468,85.02667128380244,85.39393671619754,14.65,85.02667128380244,85.39393671619754,84.67226873412885,85.74833926587114
B0005,59,1.7003110272642588,24,3.5444946147995258,2.656450207001938,4.199246833083063,-1.895971437908019,-2.019982930624072,32.55632993697177,39.349611598028886,3230.109,85.01555136321294,84.97809,85.81061956005816,84.79445728380244,85.16172271619754,14.94,84.79445728380244,85.16172271619754,84.44005473412885,85.51612526587114
B0005,60,1.6945798601797897,24,3.5409201846556857,2.626177688152069,4.19925518864016,-1.889964879983928,-2.016448312230377,32.40048085325998,39.29444535878087,3229.7810000000027,84.72899300898948,84.74971,85.68814764947632,84.56607728380244,84.93334271619754,15.22,84.56607728380244,84.93334271619754,84.21167473412885,85.28774526587114
B0005,61,1.6849029086609286,24,3.541195668799061,2.6582230344240045,4.199610827671791,-1.889370382442051,-2.026465491633473,32.29371860868794,39.10487658009542,3212.469,84.24514543304643,84.333466,85.56589839687234,84.14983328380245,84.51709871619755,15.7,84.14983328380245,84.51709871619755,83.79543073412886,84.87150126587115
B0005,62,1.6744741591159715,24,3.540671044783382,2.695100237338448,4.1994453812630566,-1.8776883243431417,-2.017330650607364,32.1360714480678,39.0462609369598,3213.219,83.72370795579859,83.65528,85.44387139744667,83.47164728380245,83.83891271619756,16.2,83.47164728380245,83.83891271619756,83.11724473412886,84.19331526587115
B0005,63,1.6745692479879102,24,3.537604879026877,2.639091813583503,4.198991968341307,-1.883106598669776,-2.02257876070347,32.38268549723498,39.398032192832,3203.578,83.72846239939551,83.57872,85.32206624713568,83.39508728380245,83.76235271619755,16.21,83.39508728380245,83.76235271619755,83.04068473412886,84.11675526587115
B0005,64,1.663716375981405,24,3.538422485261741,2.6857210282450983,4.197785116892181,-1.876359921441716,-2.0158674131052456,32.30899951427637,39.10678394120843,3195.125,83.18581879907026,83.301926,85.20048254261036,83.11829328380244,83.48555871619754,16.73,83.11829328380244,83.48555871619754,82.76389073412885,83.83996126587114
B0005,65,1.659013868748246,24,3.53928626988912,2.69017866510873,4.201331130571617,-1.870955026010444,-2.016878594815316,32.56636929496716,39.44448954135193,3195.312999999994,82.9506934374123,82.8819,85.07911988127495,82.69826728380245,83.06553271619755,16.97,82.69826728380245,83.06553271619755,82.34386473412886,83.41993526587115
B0005,66,1.6538540573335014,24,3.533690170241391,2.639895313359579,4.199339974904826,-1.8705599868289544,-2.019019155129933,32.46542951751835,39.509602016775695,3186.297,82.69270286667508,82.91259,84.95797786126563,82.72895728380244,83.09622271619754,17.22,82.72895728380244,83.09622271619754,82.37455473412885,83.45062526587114
B0005,67,1.642653782130131,24,3.534367734544495,2.68991452927918,4.198916244859707,-1.8640049795794804,-2.0179820220655023,32.347056454418095,39.33486536224533,3176.438,82.13268910650655,81.94222,84.8370560814492,81.75858728380246,82.12585271619756,17.77,81.75858728380246,82.12585271619756,81.40418473412886,82.48025526587115
B0005,68,1.6378578430223698,24,3.5312941932103548,2.65935818848874,4.198537488587242,-1.8636932149873204,-2.0158401305926343,32.371538940646154,39.43723270017243,3167.593,81.89289215111849,81.88927,84.71635414142172,81.70563728380245,82.07290271619755,18.01,81.70563728380245,82.07290271619755,81.35123473412885,82.42730526587114
B0005,69,1.6327350407099108,24,3.5309134771684274,2.6657030585650423,4.198943932259475,-1.857820396301907,-2.0192083553177325,32.45549347979197,39.51375235624076,3167.719,81.63675203549555,81.63153,84.59587164150715,81.44789728380245,81.81516271619755,18.26,81.44789728380245,81.81516271619755,81.09349473412885,82.16956526587114
B0005,70,1.6277528915533617,24,3.5287226893409893,2.642986759012803,4.199579806494986,-1.8572160981955343,-2.017754065523427,32.50017194695606,39.60170302810528,3159.077999999994,81.38764457766808,81.13627,84.47560818275616,80.95263728380245,81.31990271619755,18.51,80.95263728380245,81.31990271619755,80.59823473412885,81.67430526587114
B0005,71,1.622125485521159,24,3.52625493581969,2.631116911889304,4.198782234828033,-1.8568340008006827,-2.016206764491147,32.50100298369444,39.68746359758208,3148.829,81.10627427605796,80.94098,84.35556336694468,80.75734728380245,81.12461271619755,18.79,80.75734728380245,81.12461271619755,80.40294473412885,81.47901526587114
B0005,72,1.6113256603765849,24,3.528684324337005,2.696157404617167,4.19910517813207,-1.8448886500218813,-2.018425729441905,32.4728927422438,39.53535075538898,3149.094,80.56628301882924,80.594315,84.2357367965726,80.41068228380244,80.77794771619754,19.31,80.41068228380244,80.77794771619754,80.05627973412885,81.13235026587114
B0005,73,1.6065631397488385,24,3.525556939424901,2.6667596238241567,4.198510853141954,-1.8444180038305809,-2.0200094988659028,32.50480154634882,39.6502371632164,3140.547,80.32815698744193,80.26223,84.11612807486254,80.07859728380245,80.44586271619755,19.55,80.07859728380245,80.44586271619755,79.72419473412886,80.80026526587115
B0005,74,1.6015142233917594,24,3.5226805646793737,2.6403185448373043,4.198732430468704,-1.843879038983512,-2.0160906793454063,32.51218336210202,39.69929058154853,3131.625,80.07571116958798,80.20454,83.9967368057584,80.02090728380244,80.38817271619754,19.8,80.02090728380244,80.38817271619754,79.66650473412885,80.74257526587114
B0005,75,1.590369231400328,24,3.524673458789008,2.69892986372897,4.198799630396931,-1.83711254029409,-2.017218805788003,32.45692821941515,39.56076309770468,3121.907,79.5184615700164,79.57386,83.87756259392417,79.39022728380245,79.75749271619755,20.34,79.39022728380245,79.75749271619755,79.03582473412885,80.11189526587114
B0005,76,1.5857889968242211,24,3.5213155754526824,2.6682466504353,4.198753541225669,-1.831595707598376,-2.017576881832417,32.447059186431154,39.63708096307912,3122.125,79.28944984121105,79.42302,83.7586050447426,79.23938728380244,79.60665271619754,20.58,79.23938728380244,79.60665271619754,78.88498473412885,79.96105526587114
B0005,77,1.5849430707374117,24,3.51803386486462,2.6479207279724903,4.200309982421394,-1.8311195242792309,-2.0163186530776205,32.32889654966259,39.43977047692484,3121.672,79.24715353687058,79.448326,83.63986376431379,79.26469328380244,79.63195871619754,20.61,79.26469328380244,79.63195871619754,78.91029073412885,79.98636126587114
B0005,78,1.5955263892495937,24,3.52368419553968,2.6741633856529066,4.201124089732316,-1.843279976491472,-2.016322017667326,32.84488475360107,39.83902225625452,3120.86,79.77631946247968,79.69287,83.52133835945402,79.50923728380245,79.87650271619755,20.1,79.50923728380245,79.87650271619755,79.15483473412885,80.23090526587114
B0005,79,1.5747301747801037,24,3.519146638240668,2.6892528956736257,4.198150316653697,-1.829798505957538,-2.016058383461316,32.31731555011648,39.41794949618613,3103.828,78.73650873900519,79.013306,83.40302843769439,78.82967328380245,79.19693871619755,21.12,78.82967328380245,79.19693871619755,78.47527073412886,79.55134126587114
B0005,80,1.5649019950937946,24,3.516233648608237,2.688809122993162,4.198524048997099,-1.8236746835609148,-2.0176016183677974,32.06376130177751,39.262781682151214,3095.094,78.24509975468973,78.439835,83.28493360727948,78.25620228380245,78.62346771619755,21.6,78.25620228380245,78.62346771619755,77.90179973412886,78.97787026587115
B0005,81,1.5597659473370362,24,3.514773138461639,2.6743555987897745,4.198840869468569,-1.817672077021088,-2.018404141903304,32.21997626855924,39.47237839941986,3095.781,77.98829736685181,77.8507,83.16705347716616,77.66706728380245,78.03433271619755,21.85,77.66706728380245,78.03433271619755,77.31266473412886,78.38873526587115
B0005,82,1.5594815668184234,24,3.513299297915008,2.6430294964336345,4.198119631667182,-1.8179238657973995,-2.016777852675889,32.7120225448885,40.03754146951368,3094.328,77.97407834092117,78.12545,83.04938765702217,77.94181728380245,78.30908271619755,21.87,77.94181728380245,78.30908271619755,77.58741473412886,78.66348526587115
B0005,83,1.55468935359061,24,3.514484830704665,2.6584858447131823,4.198320288264955,-1.817160673909645,-2.019500858990014,32.945022147355694,40.14273016201157,3086.531,77.7344676795305,77.87857,82.93193575722489,77.69493728380245,78.06220271619755,22.1,77.69493728380245,78.06220271619755,77.34053473412885,78.41660526587114
B0005,84,1.5488741079890418,24,3.5109677353595243,2.629782173759164,4.1980467610750285,-1.8110297241968545,-2.025028692484549,32.857549597381336,40.1165626728546,3085.625,77.44370539945209,77.4736,82.8146973888601,77.28996728380245,77.65723271619756,22.39,77.28996728380245,77.65723271619756,76.93556473412886,78.01163526587115
B0005,85,1.538236598942558,24,3.510935874957801,2.6622967647315545,4.199047008209673,-1.8094435644526072,-2.017188769565156,32.629663328789654,39.87503330866132,3067.203,76.9118299471279,76.80137,82.69767216372058,76.61773728380246,76.98500271619756,22.92,76.61773728380246,76.98500271619756,76.26333473412886,77.33940526587115
B0005,86,1.527914258251028,24,3.509393098217416,2.682380966742509,4.197669918520713,-1.8026537331443493,-2.0203529496154493,32.379859014262976,39.61961987024145,3058.157,76.39571291255139,76.3027,82.58085969430493,76.11906728380245,76.48633271619755,23.43,76.11906728380245,76.48633271619755,75.76466473412886,76.84073526587115
B0005,87,1.5285252629756445,24,3.5066782411556563,2.640189476892272,4.197600624105256,-1.8031542757366408,-2.016749317444538,32.68215852457039,40.067324667444815,3058.812,76.42626314878223,76.364395,82.4642595938162,76.18076228380245,76.54802771619755,23.4,76.18076228380245,76.54802771619755,75.82635973412886,76.90243026587115
B0005,88,1.522647325284378,24,3.510988562300809,2.693769409137257,4.197985718630326,-1.7965666438696486,-2.016964364118414,32.99387423636739,40.24716716520102,3058.578,76.1323662642189,76.0457,82.34787147616066,75.86206728380245,76.22933271619755,23.68,75.86206728380245,76.22933271619755,75.50766473412885,76.58373526587114
