battery_id,discharge_cycle_index,capacity_Ah,ambient_temperature_C,voltage_mean,voltage_min,voltage_max,current_mean,current_min,temperature_mean,temperature_max,discharge_duration_s,SoH_pct,SoH_pred,physics_SoH_pred,lower80,upper80,coulomb_counting_soc_pct,lower80_before,upper80_before,lower80_after,upper80_after
B0007,15,1.8593622586957048,24,3.5647746218187324,2.1361343961784502,4.19925638222589,-1.946851050742258,-1.994356138623711,32.01380948237792,39.46139677634257,3450.297,92.96811293478524,92.95274,93.60792171533052,92.77536172673814,93.13011827326189,6.71,92.77536172673814,93.13011827326187,92.37739042823564,93.52808957176437
B0007,16,1.8587355450601035,24,3.565438928797127,2.0133501283179167,4.199087384946408,-1.9574063719005568,-1.9935665024864544,31.88131010347136,39.5636595172155,3429.407,92.93677725300518,92.77673,93.46792575825089,92.59935172673812,92.95410827326188,6.77,92.59935172673813,92.95410827326187,92.20138042823564,93.35207957176436
B0007,17,1.847817291322145,24,3.565961679108638,1.8575547668336485,4.199009971925293,-1.9680136940585704,-1.993742172224942,31.854304304240515,39.628948319501816,3409.484,92.39086456610724,92.5033,93.32819876726388,92.32592172673812,92.68067827326186,6.81,92.32592172673813,92.68067827326186,91.92795042823563,93.07864957176436
B0007,18,1.8485252916137047,24,3.572496559005355,2.165755612420893,4.1985172274243965,-1.9680499927642312,-1.9946244036549008,31.85655540457676,39.22534721491488,3390.422,92.42626458068524,92.457695,93.1887402256206,92.28031672673814,92.63507327326188,7.33,92.28031672673814,92.63507327326187,91.88234542823564,93.03304457176436
B0007,19,1.848378951850034,24,3.5699492020415136,2.0270686341513207,4.198245740608724,-1.9680218912213907,-1.994455565707021,31.86718260708393,39.4126321606434,3390.281,92.4189475925017,92.481865,93.04954961756494,92.30448672673812,92.65924327326186,7.33,92.30448672673813,92.65924327326186,91.90651542823564,93.05721457176436
B0007,20,1.8807805437609768,24,3.5464338449590023,1.905311669649934,4.196262462698172,-1.90666567906068,-1.9992261048783584,32.35216872128999,39.95874037686836,3591.734,94.03902718804883,93.97974,92.91062642833164,93.80236172673814,94.15711827326189,4.89,93.80236172673814,94.15711827326187,93.40439042823564,94.55508957176437
B0007,21,1.88147215974436,24,3.5531968089006387,1.7951975189442124,4.1969587758867,-1.926711860467765,-1.9940266531677509,32.60219299451182,40.31302300333008,3552.297,94.07360798721798,94.01532,92.77197014414452,93.83794172673814,94.19269827326188,4.94,93.83794172673814,94.19269827326187,93.43997042823564,94.59066957176437
B0007,22,1.8810954313244783,24,3.5599340214678805,2.1058524852518143,4.197071720130598,-1.9260915660103672,-1.993858646326954,32.19571819720114,39.359447242364645,3531.578,94.05477156622392,93.9146,92.6335802522144,93.73722172673811,94.09197827326186,5.53,93.73722172673813,94.09197827326186,93.33925042823563,94.48994957176436
B0007,23,1.8710089649779995,24,3.5595604968238,1.846021007590992,4.19690260801443,-1.9468340181835688,-1.9927272592846583,31.805988160181123,39.454159451189874,3492.907,93.55044824889998,93.52782,92.4954562407373,93.35044172673814,93.70519827326189,5.55,93.35044172673814,93.70519827326187,92.95247042823564,94.10316957176437
B0007,24,1.8701995151941373,24,3.552385161941813,1.7370300333706354,4.1966416719103465,-1.9364196896718648,-1.9934659604006035,31.737001978644926,39.64174827400944,3511.594,93.50997575970688,93.566925,92.3575975988926,93.38954672673812,93.74430327326186,5.56,93.38954672673813,93.74430327326186,92.99157542823563,94.14227457176436
B0007,25,1.8706715362800983,24,3.5707670304281067,2.0506492642329937,4.1971302559922,-1.9675984733558023,-1.993000639305042,31.51707667966367,38.86906912217273,3431.9370000000054,93.53357681400492,93.40488,92.22000381684109,93.22750172673814,93.58225827326189,6.21,93.22750172673814,93.58225827326187,92.82953042823564,93.98022957176437
B0007,26,1.8596124644020169,24,3.565722484743929,1.8254369744762284,4.19652461108806,-1.9680130544442065,-1.9947910338783703,31.442860781038384,39.11839966443177,3431.125,92.98062322010084,93.15278,92.08267438572295,92.97540172673814,93.33015827326189,6.22,92.97540172673814,93.33015827326187,92.57743042823564,93.72812957176437
B0007,27,1.860033909718346,24,3.571283506748709,2.134879000684994,4.196790308710931,-1.967557275755036,-1.9956093835681803,31.32326275303232,38.68010761281634,3412.406,93.0016954859173,92.98579,91.9456087976562,92.80841172673811,93.16316827326186,6.75,92.80841172673813,93.16316827326186,92.41044042823563,93.56113957176436
B0007,28,1.8591653109160768,24,3.56797162748914,1.970455493406623,4.196693048697735,-1.967618505240168,-1.9936520198661487,31.28571570579735,38.863045678198645,3410.688,92.95826554580384,92.80666,91.80880654573448,92.62928172673811,92.98403827326186,6.79,92.62928172673813,92.98403827326186,92.23131042823563,93.38200957176436
B0007,29,1.8481398178778288,24,3.5646314038791784,1.813269430976001,4.197078923354,-1.9678214300979184,-1.9944764248874856,31.331850868998004,39.14531169811219,3410.718,92.40699089389145,92.725525,91.67226712402535,92.54814672673814,92.90290327326188,6.78,92.54814672673814,92.90290327326187,92.15017542823564,93.30087457176437
B0007,30,1.849201702126164,24,3.568983888921194,2.048365732409564,4.196062203382386,-1.967505635477996,-1.9940826161567085,31.32285733932258,38.8380564174779,3392.719,92.4600851063082,92.63697,91.53599002756845,92.45959172673814,92.81434827326188,7.29,92.45959172673814,92.81434827326187,92.06162042823564,93.21231957176437
B0007,31,1.8834677437950849,24,3.564620688944316,2.181560983985832,4.206531081984383,-1.9683447778186904,-1.994081294125572,31.60843645212248,38.95965174080089,3470.672,94.17338718975424,94.055565,91.3999747523735,93.87818672673814,94.23294327326188,5.12,93.87818672673814,94.23294327326187,93.48021542823564,94.63091457176436
B0007,32,1.8628211117905844,24,3.569438814221784,2.1177799354077496,4.203187727641822,-1.978806775438716,-2.003329552797809,31.782101501165204,39.05387577229197,3414.109,93.14105558952922,93.07948,91.26422079541852,92.90210172673814,93.25685827326188,6.17,92.90210172673814,93.25685827326187,92.50413042823564,93.65482957176437
B0007,33,1.852085039652352,24,3.568742147335628,2.1637448793153697,4.202997027311235,-1.9785908218423576,-1.9938003511879967,31.51504198920288,38.699551697978606,3395.219,92.6042519826176,92.72438,91.12872765464796,92.54700172673812,92.90175827326186,6.7,92.54700172673813,92.90175827326186,92.14903042823563,93.29972957176436
B0007,34,1.8469504648208708,24,3.5642424070467817,2.045656147205805,4.2027504558714135,-1.9784335668087776,-1.994233953094661,31.13866351339678,38.6052414906155,3386.0,92.34752324104352,92.34174,90.9934948289709,92.16436172673814,92.51911827326188,6.96,92.16436172673814,92.51911827326187,91.76639042823564,92.91708957176436
B0007,35,1.836828431169018,24,3.5653038098527605,2.1356202266992863,4.202665067816707,-1.9781601679702336,-1.9932621441916,31.068710515588776,38.42604747702835,3368.187,91.8414215584509,91.909615,90.85852181825904,91.73223672673814,92.08699327326188,7.46,91.73223672673814,92.08699327326187,91.33426542823564,92.48496457176437
B0007,36,1.837161961967228,24,3.565432167703823,2.042987153745025,4.20243913428064,-1.978376589969064,-1.9932668899112056,31.618244836823447,39.0468968949422,3368.266,91.85809809836137,91.84424,90.72380812334502,91.66686172673812,92.02161827326186,7.45,91.66686172673813,92.02161827326186,91.26889042823564,92.41958957176436
B0007,37,1.8316722583718847,24,3.5622303163451425,1.978616239411895,4.202794567899269,-1.9780771457931063,-1.9945447573637072,31.3315280636684,38.83676495861389,3358.719,91.58361291859428,91.333244,90.58935324602048,91.15586572673811,91.51062227326186,7.72,91.15586572673813,91.51062227326186,90.75789442823563,91.90859357176436
B0007,38,1.8211470951317783,24,3.564481026852489,2.15845357648832,4.203135326288817,-1.9780971417908424,-1.9937887547057835,31.132569191182142,38.49981470604549,3339.5,91.05735475658892,91.180954,90.4551566890342,91.00357572673812,91.35833227326188,8.25,91.00357572673813,91.35833227326187,90.60560442823564,91.75630357176436
B0007,39,1.816506091511515,24,3.561614556780574,2.092603698932653,4.202837061508687,-1.977978349880126,-1.992201283338572,30.972969676157927,38.582340147970775,3331.265,90.82530457557574,91.0116,90.32121795609036,90.83422172673814,91.18897827326188,8.48,90.83422172673814,91.18897827326187,90.43625042823564,91.58694957176436
B0007,40,1.811381560150456,24,3.5630587459190144,2.152888643167804,4.202745735932991,-1.978433495721842,-1.9945004268443045,31.1990648511682,38.787499833494046,3321.188,90.56907800752278,90.31414,90.1875365518466,90.13676172673811,90.49151827326186,8.74,90.13676172673813,90.49151827326186,89.73879042823563,90.88948957176436
B0007,41,1.8116056333939583,24,3.5629534367704405,2.0537418826405966,4.203198796599359,-1.9782873833989176,-1.993174676650297,31.722267598269813,39.31221126031847,3321.844,90.58028166969792,90.41044,90.05411198191226,90.23306172673811,90.58781827326186,8.73,90.23306172673813,90.58781827326186,89.83509042823563,90.98578957176436
B0007,42,1.8060548955557405,24,3.563446012076242,2.079330058633996,4.202901668731174,-1.978196143267665,-1.994616038219737,31.900827580605675,39.40567993360536,3311.828,90.302744777787,90.13877,89.92094375284653,89.96139172673813,90.31614827326186,9.01,89.96139172673813,90.31614827326186,89.56342042823563,90.71411957176436
B0007,43,1.8132041826994056,24,3.563998342345823,2.075979330452076,4.196154302326916,-1.9670969462670496,-1.995287894351176,31.5372402498617,39.32802757827611,3327.391,90.66020913497027,90.37479,89.78803137215657,90.19741172673814,90.55216827326188,9.09,90.19741172673814,90.55216827326187,89.79944042823564,90.95013957176437
B0007,44,1.8062641938283528,24,3.5604902283110547,2.0674349483094465,4.204477224486428,-1.9781214643703728,-1.9951041266249487,31.24662583059252,38.6112528181758,3312.078,90.31320969141768,90.30769,89.6553743482958,90.13031172673811,90.48506827326186,9.0,90.13031172673813,90.48506827326186,89.73234042823563,90.88303957176436
B0007,45,1.7958310249900458,24,3.5567002097886946,2.037264031192436,4.20211656315423,-1.978036445732872,-1.9939079880095487,30.939399361884792,38.56972695128688,3293.172,89.79155124950229,89.76739,89.52297219066196,89.59001172673814,89.94476827326187,9.53,89.59001172673814,89.94476827326187,89.19204042823564,90.34273957176437
B0007,46,1.7858852600390451,24,3.5584127263446006,2.1632674190148338,4.202901194454151,-1.977935781469453,-1.9931708315999248,30.88485700435457,38.34572083526661,3275.328,89.29426300195226,89.27444,89.39082440959544,89.09706172673813,89.45181827326186,10.02,89.09706172673813,89.45181827326186,88.69909042823564,89.84978957176436
B0007,47,1.780326860450275,24,3.556136820956992,2.106631526845483,4.201790697233378,-1.9780170042003,-1.9937766833094568,30.920682316695828,38.48254063494672,3265.016,89.01634302251377,89.038925,89.25893051637726,88.86154672673814,89.21630327326187,10.3,88.86154672673814,89.21630327326187,88.46357542823564,89.61427457176437
B0007,48,1.8150756899575573,24,3.568999942180493,2.1809272860788376,4.191916354433964,-1.9779140108313504,-1.993416647067197,33.8805778170798,41.0499421893331,3328.937,90.75378449787787,90.981094,89.12729002322753,90.80371572673812,91.15847227326186,8.55,90.80371572673813,91.15847227326186,90.40574442823564,91.55644357176436
B0007,49,1.815702515484584,24,3.571059290544873,2.1773498094527195,4.20342192245769,-1.978162017642311,-1.994657617315832,33.038339318294426,40.361944885615415,3329.266,90.7851257742292,90.95429,88.9959024433034,90.77691172673812,91.13166827326188,8.53,90.77691172673813,91.13166827326187,90.37894042823564,91.52963957176436
B0007,50,1.800243217805667,24,3.566692128462209,2.180136101967249,4.202807443974011,-1.9779553399945096,-1.9927642557550824,32.27329169539202,39.6676965288026,3301.579,90.01216089028337,90.0457,88.86476729069737,89.86832172673813,90.22307827326186,9.3,89.86832172673813,90.22307827326186,89.47035042823563,90.62104957176436
B0007,51,1.7904476205609308,24,3.563327431073248,2.128629519907685,4.203276539809248,-1.9779914337720728,-1.9950332824030967,31.937919783481355,39.481181404811096,3283.563,89.52238102804654,89.619225,88.73388408043554,89.44184672673813,89.79660327326187,9.79,89.44184672673813,89.79660327326187,89.04387542823564,90.19457457176436
B0007,52,1.780343032300132,24,3.559014621482901,2.155901281560187,4.202580870413733,-1.972188984422817,-1.994232501388858,31.688686599521045,39.4190511430692,3275.125,89.0171516150066,89.13223,88.60325232847573,88.95485172673814,89.30960827326187,10.29,88.95485172673814,89.30960827326187,88.55688042823564,89.70757957176437
B0007,53,1.775328769596812,24,3.556694583634292,2.067103728219671,4.203244171517053,-1.9723254573804136,-1.9927179646840103,31.779120691032947,39.72196117128354,3265.656,88.7664384798406,88.827644,88.47287155170572,88.65026572673814,89.00502227326187,10.54,88.65026572673814,89.00502227326187,88.25229442823564,89.40299357176437
B0007,54,1.770262973473285,24,3.555013984911923,2.061983186454309,4.202697222668131,-1.966838273678528,-1.99371542403896,32.133873372089305,40.041366724781085,3266.093,88.51314867366426,88.59563,88.34274126794148,88.41825172673813,88.77300827326187,10.78,88.41825172673813,88.77300827326187,88.02028042823564,89.17097957176436
B0007,55,1.760081061854204,24,3.552637375406741,2.143037413381466,4.202581421564202,-1.960929600351624,-1.99255052774098,31.889431533099835,39.66314441864834,3257.594,88.0040530927102,88.02035,88.21286099592534,87.84297172673813,88.19772827326186,11.28,87.84297172673813,88.19772827326186,87.44500042823563,88.59569957176436
B0007,56,1.749647593537689,24,3.547186025484395,1.992905798820928,4.201275185814673,-1.9607588424014128,-1.994265959280498,31.81736328028127,39.84751541049116,3248.593,87.48237967688445,87.62641,88.08323025532428,87.44903172673814,87.80378827326187,11.53,87.44903172673814,87.80378827326187,87.05106042823564,88.20175957176437
B0007,57,1.749650075059311,24,3.546814755244375,2.0335961968180234,4.202508747096239,-1.9607439129501685,-1.9932021181710204,31.72316205746117,39.74335777163101,3238.766,87.48250375296554,87.44358,87.95384856672811,87.26620172673813,87.62095827326186,11.8,87.26620172673813,87.62095827326186,86.86823042823563,88.01892957176436
B0007,58,1.745028739214683,24,3.544785017297265,2.0213017345171265,4.202333230196108,-1.9550964299704847,-1.9932663431900044,31.957150654392294,40.07246786936068,3240.14,87.25143696073415,87.145096,87.82471545164768,86.96771772673813,87.32247427326186,12.02,86.96771772673813,87.32247427326186,86.56974642823563,87.72044557176436
B0007,59,1.739645745528673,24,3.546521542096416,2.0789964919635966,4.202490707154508,-1.955058998571939,-1.9938941800121164,32.29917704213345,40.24771611400392,3230.109,86.98228727643364,87.07765,87.69583043251315,86.90027172673814,87.25502827326187,12.29,86.90027172673814,87.25502827326187,86.50230042823564,87.65299957176437
B0007,60,1.7285642277717963,24,3.540832547654255,1.9925354808829656,4.202290557382721,-1.9491545130405272,-1.9929599237339224,32.128842946565555,40.27220819224188,3229.7810000000027,86.42821138858982,86.43115,87.56719303267218,86.25377172673814,86.60852827326187,12.56,86.25377172673814,86.60852827326187,85.85580042823564,87.00649957176437
B0007,61,1.723900324588418,24,3.542992511358393,2.14041602578448,4.20313824854604,-1.9485230174751031,-2.002837999763986,32.021134355757404,39.89848456781458,3212.469,86.1950162294209,86.22895,87.43880277638827,86.05157172673813,86.40632827326186,13.06,86.05157172673813,86.40632827326186,85.65360042823563,86.80429957176436
B0007,62,1.7139788776485192,24,3.5360811169860216,2.006753861515003,4.202703239422359,-1.9431227050969848,-1.994963835157279,31.85904886148665,40.0571305311587,3213.219,85.69894388242597,85.786026,87.31065918883883,85.60864772673814,85.96340427326187,13.28,85.60864772673814,85.96340427326187,85.21067642823564,86.36137557176437
B0007,63,1.7139701997004613,24,3.5392436935272635,2.121868132176415,4.202907102508285,-1.9430080085541768,-2.0016459444206927,32.16100333536097,40.240711749549135,3203.578,85.69850998502307,85.764824,87.18276179611357,85.58744572673814,85.94220227326187,13.55,85.58744572673814,85.94220227326187,85.18947442823564,86.34017357176437
B0007,64,1.7036521173638766,24,3.534823706293257,2.011964875882845,4.201457080806326,-1.9425165961920088,-1.99404442992524,32.10276048728767,40.12941739090177,3195.125,85.18260586819383,85.293396,87.05511012521272,85.11601772673814,85.47077427326187,13.8,85.11601772673814,85.47077427326187,84.71804642823564,85.86874557176436
B0007,65,1.7040137474382486,24,3.5366477402090606,2.0744390946376323,4.204304103661928,-1.9370190075205085,-1.99394242124594,32.33880662180898,40.3959693732437,3195.312999999994,85.20068737191244,85.34857,86.92770370404517,85.17119172673813,85.52594827326186,14.04,85.17119172673813,85.52594827326186,84.77322042823563,85.92391957176436
B0007,66,1.6935716157343033,24,3.535206284098092,2.188793384556236,4.20220228055958,-1.931019209657836,-1.994068391906693,32.21373014824893,40.18751058333668,3186.297,84.67858078671516,85.15404,86.80054206142692,84.97666172673813,85.33141827326186,14.54,84.97666172673813,85.33141827326186,84.57869042823563,85.72938957176436
B0007,67,1.6876577363877656,24,3.53298522375534,2.1739523632140685,4.202001482736379,-1.930473835480344,-1.9931157642861432,32.09949526722965,40.14605167557969,3176.438,84.38288681938828,84.56024,86.67362472707916,84.38286172673813,84.73761827326186,14.83,84.38286172673813,84.73761827326186,83.98489042823563,85.13558957176436
B0007,68,1.6830744356583152,24,3.532158560934324,2.1783847786257136,4.202600613133091,-1.930551031475332,-1.993287600757209,32.11305439113157,40.18846095484838,3167.593,84.15372178291575,84.077965,86.54695123162661,83.90058672673814,84.25534327326187,15.07,83.90058672673814,84.25534327326187,83.50261542823564,84.65331457176437
B0007,69,1.6779270142025482,24,3.5308376380023527,2.191481814157953,4.202328519159183,-1.924719540998312,-1.9932567265208057,32.20371989479744,40.2789498830108,3167.719,83.89635071012741,84.07356,86.42052110659574,83.89618172673813,84.25093827326187,15.32,83.89618172673813,84.25093827326187,83.49821042823564,84.64890957176436
B0007,70,1.6732060275966172,24,3.5296958440720005,2.1753473356526807,4.202855889678493,-1.9245739020356047,-1.993361006627344,32.23340825772458,40.310727434969614,3159.077999999994,83.66030137983086,83.74442,86.29433388441318,83.56704172673814,83.92179827326187,15.56,83.56704172673814,83.92179827326187,83.16907042823564,84.31976957176437
B0007,71,1.6674367208253988,24,3.5281819372126093,2.1832922624558813,4.202212609390717,-1.9243785304854075,-1.9942955362628867,32.212169716369466,40.31733812871393,3148.829,83.37183604126994,83.154,86.16838909840375,82.97662172673813,83.33137827326186,15.84,82.97662172673813,83.33137827326186,82.57865042823563,83.72934957176436
B0007,72,1.6622662630667526,24,3.5265730179666974,2.192864020990023,4.202335745153063,-1.9184028799161776,-1.995101711321148,32.21746401954225,40.332563430145015,3149.094,83.11331315333763,83.049225,86.04268628278898,82.87184672673814,83.22660327326187,16.09,82.87184672673814,83.22660327326187,82.47387542823564,83.62457457176437
B0007,73,1.6574243065763063,24,3.5245022548553444,2.156097212664392,4.201997273379946,-1.9181664471622712,-1.9939693898192543,32.23410177209762,40.431258866851486,3140.547,82.87121532881531,82.72239,85.91722497268518,82.54501172673814,82.89976827326187,16.33,82.54501172673814,82.89976827326187,82.14704042823564,83.29773957176437
B0007,74,1.652538684928734,24,3.5228548406546385,2.138540138129487,4.201599523927098,-1.9180994998619485,-1.9959097500887344,32.228343983674435,40.46247985933005,3131.625,82.6269342464367,82.43266,85.79200470410186,82.25528172673813,82.61003827326186,16.57,82.25528172673813,82.61003827326186,81.85731042823564,83.00800957176436
B0007,75,1.6472174627573322,24,3.522282912123785,2.1646493163558524,4.20196227209543,-1.9179522150902,-1.995053192036484,32.1833106060944,40.40103455658551,3121.907,82.3608731378666,82.15827,85.66702501393996,81.98089172673814,82.33564827326187,16.84,81.98089172673814,82.33564827326187,81.58292042823564,82.73361957176436
B0007,76,1.6364136810898071,24,3.5189923820688493,2.1187211383693167,4.202045571197949,-1.9116539768893368,-1.993252278498655,32.17200142078129,40.4426971996319,3122.125,81.82068405449036,81.85023,85.54228543999017,81.67285172673813,82.02760827326186,17.11,81.67285172673813,82.02760827326186,81.27488042823563,82.42557957176436
B0007,77,1.6362554312048496,24,3.51778442795708,2.1377868706438155,4.204697039833386,-1.911586551073689,-1.993442401381344,32.03316223587618,40.26214977673693,3121.672,81.81277156024248,81.80802,85.41778552093113,81.63064172673813,81.98539827326186,17.12,81.63064172673813,81.98539827326186,81.23267042823564,82.38336957176436
B0007,78,1.641119179218384,24,3.521222605727349,2.103155697792567,4.203964293328523,-1.917648718820213,-1.993721164618022,32.506671891788216,40.64566836195685,3120.86,82.0559589609192,82.034325,85.29352479632789,81.85694672673813,82.21170327326186,16.88,81.85694672673813,82.21170327326186,81.45897542823563,82.60967457176436
B0007,79,1.6315700789656966,24,3.5172227884430147,2.186737546753024,4.201985395805308,-1.91113377024742,-1.995080127131668,31.96103948562093,39.95209030011925,3103.828,81.57850394828483,81.19132,85.16950280662999,81.01394172673814,81.36869827326187,17.61,81.01394172673814,81.36869827326187,80.61597042823564,81.76666957176437
B0007,80,1.621213282987236,24,3.5125010864221813,2.100774791159369,4.20178017149305,-1.9108556098369367,-1.9937540476262583,31.798082670491866,40.16503458324407,3095.094,81.0606641493618,80.86999,85.04571909316998,80.69261172673814,81.04736827326187,17.86,80.69261172673814,81.04736827326187,80.29464042823564,81.44533957176436
B0007,81,1.6164273214762122,24,3.512961463507468,2.1417010068719846,4.202220537976551,-1.9049762303506044,-1.9934634318284483,31.95802833708937,40.36674175781141,3095.781,80.82136607381061,80.88752,84.92217319816156,80.71014172673813,81.06489827326186,18.09,80.71014172673813,81.06489827326186,80.31217042823563,81.46286957176436
B0007,82,1.615823510161921,24,3.512520410039196,2.0912297625621297,4.2013887453306085,-1.905106852054852,-1.9955237523449136,32.41813169746276,40.88269125311642,3094.328,80.79117550809605,80.7928,84.79886466469797,80.61542172673813,80.97017827326187,18.12,80.61542172673813,80.97017827326187,80.21745042823564,81.36814957176436
B0007,83,1.61672418029789,24,3.5151454557578807,2.166300950520593,4.201620573144587,-1.9049079394753687,-1.9937747556066168,32.64044972789331,40.85633220225456,3086.531,80.83620901489451,80.82643,84.67579303675026,80.64905172673814,81.00380827326187,18.34,80.64905172673814,81.00380827326187,80.25108042823564,81.40177957176437
B0007,84,1.6108655863730026,24,3.513443179473182,2.1843637809529235,4.201668680267049,-1.898761620917719,-1.993529946094214,32.56399373078006,40.7780246115985,3085.625,80.54327931865014,80.71396,84.55295785916567,80.53658172673813,80.89133827326187,18.63,80.53658172673813,80.89133827326187,80.13861042823564,81.28930957176436
B0007,85,1.6006603374309376,24,3.509708940257453,2.113995772639173,4.202567159315787,-1.90433828068926,-1.993795039414877,32.28305350922276,40.5829305350897,3067.203,80.03301687154688,80.12127,84.43035867766584,79.94389172673813,80.29864827326186,18.88,79.94389172673813,80.29864827326186,79.54592042823563,80.69661957176436
B0007,86,1.5959174487005665,24,3.5042771471757,2.0287779476202195,4.201472345711643,-1.904192698545851,-1.994813747444024,32.06065237439007,40.6345689985191,3058.157,79.79587243502831,79.69645,84.3079950388452,79.51907172673813,79.87382827326186,19.12,79.51907172673813,79.87382827326186,79.12110042823564,80.27179957176436
B0007,87,1.5962179519462243,24,3.509207943122176,2.1948906641943635,4.201332830124454,-1.8982712229514884,-1.994905249607193,32.365261126964526,40.75070125010339,3058.812,79.81089759731121,79.84143,84.18586649016933,79.66405172673814,80.01880827326187,19.35,79.66405172673814,80.01880827326187,79.26608042823564,80.41677957176437
B0007,88,1.5958065114633972,24,3.5095064920492853,2.1621122251410005,4.201522880341636,-1.8977934870545985,-1.9940601969636649,32.68851871366292,41.0672419235651,3058.578,79.79032557316987,79.85204,84.0639725799732,79.67466172673814,80.02941827326187,19.38,79.67466172673814,80.02941827326187,79.27669042823564,80.42738957176437
